"","Start_Date","End_Date","Company","Lecture","Lecture_Comments","Responsive","Responsive_Comments","Student_Guide","Guide_Comment","Lab_Exercises","Lab_Comments","Classroom","Classroom_Comments","Computer","Computer_Comments","Network","Network_Comments","See_Hear","See_Hear_Comments","Years_Experience","Experience_Comments","IP_or_Telephony_Background","Background_Comments","Had_Knowledge_Skills","Knowledge_Skills_Comments","Metaswitch_Experience","Metaswitch_Exp_Comments","Attended__Appropriate_Time","Appropriate_Time_Comments","Learned_What_I_Needed","Learned_Comment","Recommend_Class","Recommend_Comments","Feedback","Instructor","Location","Course","Technical_Details"
"449","2016-02-12 7:16:07","2016-02-12 7:22:23","Allstream","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Agree","","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview "," Agree  "
"450","2016-02-12 7:15:59","2016-02-12 7:20:50","Allstream","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Agree","","Agree","","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview ","Strongly Agree   "
"451","2016-02-12 7:14:29","2016-02-12 7:20:22","Allstream","Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview "," Agree  "
"452","2016-02-12 7:14:55","2016-02-12 7:20:26","Allstream","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Agree","","Agree","","Agree","","Strongly Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview "," Agree  "
"453","2016-02-12 7:14:45","2016-02-12 7:20:11","Allstream","Strongly Agree","","Strongly Agree","","Agree","","Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Twenty One or More Years","","Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","Other (please specify) Markham, Ontario, Canada","System Overview "," Agree  "
"454","2016-02-12 7:14:01","2016-02-12 7:21:13","Alstream","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Agree","","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview "," Agree  "
"455","2016-02-12 7:14:38","2016-02-12 7:22:46","Allstream","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","Initially the room was too small for the number of students but we were able to change for day 2","Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","IP","I have legacy voice experience but have worked in data for most of my career ","Agree","","Less than 3 months","basically no experience up to this point.","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview "," Agree  "
"456","2016-02-12 7:13:19","2016-02-12 7:20:42","Allstream","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Agree","My laptop","Strongly Agree","","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","System Overview "," Agree  "
"457","2016-02-12 7:14:06","2016-02-12 7:17:27","Allstream","Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Agree","","Agree","","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","On-site at my Company Location ","Other (please specify) Allstream Exclusive System Overview","Strongly Agree   "
"458","2016-02-12 6:51:27","2016-02-12 6:53:35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","           "," ","Deployment Overview ","   "
"459","2016-02-12 5:12:33","2016-02-12 5:19:15","SC Telcom","Strongly Agree","Knew the coursework thoroughly and also injected real-world experience into the classroom","Strongly Agree","Did not come across as a know-it-all and assisted everyone with their toughest questions even if he did not have a readily available answer","Strongly Agree","","Strongly Agree","","Strongly Agree","","","","Strongly Agree","","Strongly Agree","","Twenty One or More Years","","IP","","Disagree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","Genaro was both affable and efficient throughout the entire experience","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"460","2016-02-12 5:09:54","2016-02-12 5:14:49","Lightbound LLC AKA HRS Internet","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","12 to 23 months","","Yes","","Strongly Agree","","Yes","","Thanks for the training.","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"461","2016-02-12 5:08:57","2016-02-12 5:13:31","","Agree","","Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","3 to 11 months","","Yes","","Agree","","Yes","","","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting "," Agree  "
"462","2016-02-12 5:07:27","2016-02-12 5:14:24","TruVista","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Six to Ten Years","","IP","","Agree","","3 to 11 months","","Yes","","Agree","I still have a lot to learn about telephony in general, but this was a very helpful class to achieving that goal","Yes","","","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"463","2016-02-12 5:07:31","2016-02-12 5:14:37","Metaswitch","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Strongly Agree","","6 or more years","","Yes","","Agree","","Yes","","","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting "," Agree  "
"464","2016-02-12 5:07:58","2016-02-12 5:12:14","Brazos Communications","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Strongly Agree","","Agree","","Agree","","Strongly Agree","","Six to Ten Years","","IP","","Agree","","12 to 23 months","","No","","Strongly Agree","","Yes","","","Genaro Islas   Jason Anderson        ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"465","2016-02-12 5:07:18","2016-02-12 5:20:45","Wave Broadband","Strongly Agree","","Strongly Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","Six to Ten Years","","Telephony","","Agree","","2 to 5 years","","Yes","I have been building business groups since last September. Learning the trials and errors the hard way, but I have eventually become really skilled at knowing what to do. Taking this course after learning on my own has helped refine my skills and learning where my mistakes were.","Agree","","Yes","I enjoyed the class and have learned quite a bit. It's beneficial."," I would like to say that I wish there was more focus on the IP section of the SIP server registration because there's so much involved there. Also, thank you for the VVX 500. That really helps and I can use it for my lab at work. I greatly appreciate it. If I need any more help I'll be seeking it out on the communities and or asking our CSE.","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting "," Agree  "
"466","2016-02-12 5:07:45","2016-02-12 5:09:02","SC Telcom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting ","   "
"467","2016-02-12 5:07:28","2016-02-12 5:11:38","Granite","Strongly Agree","","Strongly Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","Agree","","One to Five Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting "," Agree  "
"468","2016-02-12 5:07:18","2016-02-12 5:10:34","Granite Telecom","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","Position 1 had a large amount of cables under the desk","Strongly Agree","","Strongly Agree","","Strongly Agree","","One to Five Years","","IP","","Strongly Agree","","3 to 11 months","","Yes","","Strongly Agree","","Yes","","The class was excellent","Genaro Islas           ","Denver (DTC) ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"469","2016-02-11 12:34:12","2016-02-11 12:38:32","MTA","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","IP","","Strongly Agree","","2 to 5 years","","No","","Agree","","Yes","There are others who have not the experience with Meta in our company that would benefit from taking this class","","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting "," Agree  "
"470","2016-02-11 12:32:38","2016-02-11 12:37:26","matanuska telephone association","Strongly Agree","","Strongly Agree","Genaro was awesome, knows his material, answered every question in as much depth as needed/wanted.","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Twenty One or More Years","","Telephony","","Agree","","2 to 5 years","","Yes","","Strongly Agree","","Yes","","Genero is a great instructor, really enjoyed the class, the discourse from all the students, etc. Great class all around.","Genaro Islas           ","Dallas (DRTC) ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"471","2016-02-05 9:23:53","2016-02-05 9:29:06","Finger Lakes Technologies Group","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Less than One Year","","Both IP and Telephony","","Agree","","3 to 11 months","","Yes","","Strongly Agree","","Yes","","Excellent class. Credit to Jake for keeping things very informative and easy to understand. ","  Jake Livingstone         ","Denver (DTC) ","System Overview ","Strongly Agree   "
"472","2016-02-05 9:14:32","2016-02-05 9:26:30","Charter","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","Neither","","Disagree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","The Trainer was exceptional, I learned a lot in such a short time.  The material was delivered in a perfect and professional matter.  The explanations and questions asked to the instructor were answered in a very professional and understanding reasoning.  ","  Jake Livingstone         ","Denver (DTC) ","System Overview ","Strongly Agree   "
"473","2016-02-05 5:00:46","2016-02-05 5:05:01","SRT Communications","Agree","","Strongly Agree","","Agree","","Strongly Agree","","Agree","","Agree","","Disagree","","Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","NONE","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","System Overview "," Agree  "
"474","2016-02-05 4:57:18","2016-02-05 5:02:48","SRT","Agree","","Agree","","Agree","","Agree","","Disagree","Work stations to close together - chairs uncomfortable","Agree","A bit slow at times","Strongly Disagree","","Agree","","Twenty One or More Years","","Telephony","","Agree","","12 to 23 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","Other (please specify) Minot ND","System Overview "," Agree  "
"475","2016-02-05 4:56:00","2016-02-05 5:02:25","SRT","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Agree","","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","Dr. Allen did a fantastic job; really enjoyed the energy, pace and overall atmosphere. ","    Dr. Michael Allen       ","On-site at my Company Location ","System Overview ","Strongly Agree   "
"476","2016-02-05 4:56:00","2016-02-05 5:00:09","NCC","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","Other (please specify) Minot ND","System Overview ","Strongly Agree   "
"477","2016-02-05 4:56:14","2016-02-05 5:00:54","SRT Communications Inc","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","System Overview ","Strongly Agree   "
